timestamp,mittente,mittente_interc,destinatario,destinatario_interc,durata,tipo
24020380,11,N,6,S,0,S
24020861,6,S,11,N,0,S
24018498,13,S,4,S,106,V
24019106,14,S,12,S,123,V
24019280,13,S,2,N,810,V
24019438,14,S,9,S,224,V
24019614,15,S,10,S,215,V
24021070,13,S,5,N,826,V
24021108,14,S,12,S,370,V
24021160,15,S,13,S,708,V
24021550,9,S,8,S,613,V
24021550,8,S,11,N,785,V
24022217,14,S,9,S,0,S
24023059,9,S,14,S,0,S
24023072,14,S,9,S,0,S
24023418,9,S,14,S,0,S
24022119,14,S,9,S,614,V
24022256,12,S,4,S,0,S
24022804,4,S,12,S,0,S
24022318,15,S,8,S,708,V
24022318,8,S,11,N,249,V
24022627,10,S,7,S,711,V
24022627,7,S,11,N,725,V
24022717,13,S,3,N,236,V
24023056,14,S,3,N,494,V
24023227,0,N,7,S,174,V
24023227,7,S,11,N,138,V
24024037,15,S,13,S,0,S
24024732,13,S,15,S,0,S
24024734,15,S,13,S,0,S
24025293,13,S,15,S,0,S
24025592,15,S,13,S,0,S
24025803,13,S,15,S,0,S
24024276,15,S,10,S,860,V
24024920,14,S,13,S,29,V
24025069,1,N,7,S,3,V
24025069,7,S,11,N,589,V
24025820,15,S,10,S,526,V
24025921,14,S,6,S,287,V
24025921,6,S,11,N,51,V
24026010,9,S,12,S,137,V
24026303,12,S,2,N,361,V
24027046,13,S,2,N,597,V
24027957,14,S,6,S,0,S
24028691,6,S,14,S,0,S
24029150,14,S,6,S,0,S
24029710,6,S,14,S,0,S
24030416,14,S,6,S,0,S
24030835,6,S,14,S,0,S
24028291,6,S,11,N,0,S
24029022,11,N,6,S,0,S
24029669,6,S,11,N,0,S
24029746,11,N,6,S,0,S
24028690,15,S,9,S,0,S
24028761,9,S,15,S,0,S
24029538,15,S,9,S,0,S
24030303,9,S,15,S,0,S
24028803,15,S,12,S,554,V
24028816,10,S,6,S,629,V
24028816,6,S,11,N,478,V
24028925,14,S,9,S,234,V
24030265,0,N,9,S,0,S
24030342,9,S,0,N,0,S
24030582,0,N,9,S,0,S
24031438,9,S,0,N,0,S
24031527,0,N,9,S,0,S
24030537,14,S,9,S,811,V
24030662,1,N,6,S,440,V
24030662,6,S,11,N,696,V
24030853,15,S,5,N,156,V
24031869,14,S,10,S,106,V
24031913,12,S,2,N,130,V
24032177,15,S,6,S,177,V
24032213,6,S,11,N,0,S
24032394,11,N,6,S,0,S
24032570,6,S,11,N,0,S
24033026,11,N,6,S,0,S
24033171,6,S,11,N,0,S
24032465,14,S,10,S,632,V
24033037,9,S,12,S,48,V
24033766,15,S,3,N,816,V
24034377,14,S,12,S,587,V
24034978,12,S,4,S,893,V
24035237,14,S,3,N,579,V
24035489,15,S,10,S,132,V
24036382,10,S,13,S,615,V
24036566,15,S,10,S,355,V
24036616,12,S,5,N,554,V
24036641,13,S,4,S,484,V
24036754,14,S,8,S,278,V
24036930,8,S,11,N,0,S
24037649,11,N,8,S,0,S
24038001,8,S,11,N,0,S
24037507,1,N,6,S,828,V
24037856,14,S,3,N,748,V
24038232,13,S,4,S,495,V
24038237,15,S,7,S,137,V
24038237,7,S,11,N,583,V
24039102,15,S,8,S,834,V
24039610,14,S,13,S,346,V
24040972,15,S,13,S,562,V
24041275,10,S,13,S,68,V
24041368,1,N,9,S,427,V
24041504,14,S,9,S,541,V
24042272,14,S,12,S,839,V
24042499,15,S,9,S,252,V
24043034,5,N,13,S,774,V
24043183,15,S,6,S,489,V
24044400,9,S,8,S,0,S
24045109,8,S,9,S,0,S
24045199,9,S,8,S,0,S
24045493,8,S,9,S,0,S
24046012,9,S,8,S,0,S
24046234,8,S,9,S,0,S
24043801,8,S,11,N,482,V
24044028,14,S,10,S,798,V
24044046,15,S,13,S,825,V
24045617,15,S,3,N,640,V
24045645,13,S,2,N,751,V
24046214,14,S,5,N,572,V
24046560,15,S,8,S,742,V
24046560,8,S,11,N,821,V
24046873,12,S,3,N,682,V
24047381,14,S,6,S,660,V
24047381,6,S,11,N,492,V
24048383,14,S,7,S,202,V
24048383,7,S,11,N,486,V
24048459,1,N,6,S,226,V
24048459,6,S,11,N,249,V
24048892,15,S,8,S,211,V
24048892,8,S,11,N,171,V
24049265,0,N,8,S,402,V
24049351,14,S,8,S,513,V
24049351,8,S,11,N,886,V
24049487,13,S,2,N,218,V
24050150,15,S,12,S,0,S
24050364,12,S,15,S,0,S
24050799,15,S,12,S,0,S
24050180,1,N,7,S,547,V
24050247,13,S,3,N,55,V
24050360,9,S,12,S,613,V
24051007,14,S,7,S,509,V
24051007,7,S,11,N,335,V
24051523,15,S,12,S,304,V
24052052,1,N,9,S,63,V
24052239,14,S,2,N,555,V
24053114,0,N,7,S,0,S
24053536,7,S,0,N,0,S
24053364,7,S,11,N,0,S
24053747,11,N,7,S,0,S
24053054,13,S,2,N,759,V
24053560,15,S,3,N,121,V
24053807,14,S,10,S,521,V
24054405,10,S,13,S,405,V
24054760,15,S,5,N,101,V
24054852,14,S,8,S,797,V
24055377,12,S,4,S,0,S
24055382,4,S,12,S,0,S
24055743,12,S,4,S,0,S
24056385,4,S,12,S,0,S
24057214,12,S,4,S,0,S
24057640,4,S,12,S,0,S
24056364,15,S,2,N,559,V
24056487,12,S,2,N,283,V
24057249,14,S,10,S,664,V
24057765,9,S,8,S,828,V
24057765,8,S,11,N,856,V
24058170,10,S,7,S,158,V
24058170,7,S,11,N,855,V
24058364,0,N,10,S,475,V
24059256,15,S,8,S,0,S
24060104,8,S,15,S,0,S
24060830,15,S,8,S,0,S
24059261,8,S,11,N,0,S
24059265,11,N,8,S,0,S
24060006,8,S,11,N,0,S
24060546,11,N,8,S,0,S
24060969,8,S,11,N,0,S
24058660,15,S,7,S,867,V
24058660,7,S,11,N,180,V
24059034,14,S,8,S,710,V
24059034,8,S,11,N,87,V
24060271,1,N,9,S,473,V
24060403,14,S,13,S,8,V
24060456,15,S,3,N,304,V
24061089,10,S,13,S,843,V
24061096,12,S,4,S,835,V
24061147,11,N,7,S,142,V
24061147,7,S,11,N,836,V
24061171,15,S,9,S,736,V
24061885,0,N,8,S,507,V
24061885,8,S,11,N,291,V
24062008,1,N,10,S,68,V
24062103,14,S,10,S,518,V
24062488,15,S,12,S,456,V
24063184,0,N,7,S,130,V
24063244,12,S,3,N,498,V
24063552,15,S,10,S,412,V
24063894,1,N,10,S,426,V
24064218,12,S,3,N,95,V
24064459,14,S,9,S,0,S
24064966,9,S,14,S,0,S
24064611,9,S,12,S,833,V
24065551,13,S,3,N,0,S
24066420,3,N,13,S,0,S
24066966,13,S,3,N,0,S
24065096,14,S,12,S,273,V
24065669,15,S,5,N,23,V
24066159,15,S,10,S,0,S
24066820,10,S,15,S,0,S
24067338,15,S,10,S,0,S
24065992,14,S,7,S,138,V
24065992,7,S,11,N,101,V
24066499,15,S,8,S,0,S
24066977,8,S,15,S,0,S
24067174,15,S,8,S,0,S
24067294,8,S,15,S,0,S
24066128,8,S,11,N,403,V
24067336,15,S,3,N,0,S
24067554,3,N,15,S,0,S
24067836,15,S,3,N,0,S
24068015,3,N,15,S,0,S
24068588,15,S,3,N,0,S
24068593,3,N,15,S,0,S
24066587,10,S,13,S,268,V
24066923,14,S,3,N,386,V
24067027,9,S,7,S,229,V
24067351,15,S,9,S,782,V
24067946,0,N,7,S,671,V
24067946,7,S,11,N,489,V
24068117,14,S,7,S,79,V
24068117,7,S,11,N,832,V
24068358,13,S,5,N,375,V
24069087,14,S,6,S,0,S
24069472,6,S,14,S,0,S
24070344,14,S,6,S,0,S
24068935,14,S,5,N,0,S
24069411,5,N,14,S,0,S
24069850,14,S,5,N,0,S
24070135,5,N,14,S,0,S
24070193,14,S,5,N,0,S
24069258,13,S,3,N,689,V
24069274,14,S,6,S,431,V
24069274,6,S,11,N,673,V
24069401,15,S,5,N,377,V
24069883,14,S,2,N,471,V
24070329,15,S,2,N,862,V
24070610,1,N,10,S,698,V
24071166,13,S,3,N,772,V
24071607,14,S,12,S,575,V
24072932,15,S,2,N,877,V
24073060,9,S,7,S,596,V
24073060,7,S,11,N,29,V
24073227,1,N,10,S,723,V
24073242,10,S,13,S,818,V
24073459,14,S,5,N,653,V
24073569,13,S,2,N,0,S
24074066,2,N,13,S,0,S
24074140,13,S,5,N,263,V
24074503,0,N,9,S,705,V
24074511,12,S,3,N,434,V
24076129,15,S,3,N,0,S
24076328,3,N,15,S,0,S
24076378,15,S,3,N,0,S
24076753,3,N,15,S,0,S
24077545,15,S,3,N,0,S
24075804,14,S,13,S,581,V
24076616,0,N,10,S,303,V
24077080,15,S,2,N,166,V
24077584,9,S,6,S,470,V
24077584,6,S,11,N,134,V
24077656,15,S,9,S,374,V
24077704,14,S,8,S,469,V
24078004,12,S,5,N,188,V
24078092,10,S,13,S,214,V
24078375,13,S,3,N,670,V
24078387,15,S,7,S,597,V
24078387,7,S,11,N,132,V
24078662,14,S,12,S,481,V
24079402,13,S,5,N,487,V
24079454,15,S,8,S,799,V
24079454,8,S,11,N,98,V
24080240,14,S,2,N,672,V
24080877,1,N,9,S,0,S
24081658,9,S,1,N,0,S
24080783,15,S,10,S,843,V
24081560,12,S,3,N,412,V
24081892,15,S,12,S,503,V
24082303,14,S,9,S,832,V
24083192,13,S,5,N,510,V
24083457,1,N,7,S,0,S
24083608,7,S,1,N,0,S
24083260,7,S,11,N,388,V
24083300,10,S,13,S,573,V
24084524,14,S,2,N,0,S
24085247,2,N,14,S,0,S
24085609,14,S,2,N,0,S
24083753,15,S,10,S,583,V
24083940,14,S,13,S,542,V
24084622,14,S,6,S,638,V
24084622,6,S,11,N,688,V
24084892,13,S,4,S,769,V
24085071,9,S,8,S,240,V
24085071,8,S,11,N,422,V
24085904,14,S,12,S,794,V
24085929,15,S,7,S,421,V
24087179,14,S,6,S,79,V
24087810,6,S,11,N,0,S
24088055,11,N,6,S,0,S
24088621,6,S,11,N,0,S
24089262,11,N,6,S,0,S
24089966,6,S,11,N,0,S
24087197,15,S,3,N,150,V
24087516,14,S,9,S,799,V
24087789,15,S,12,S,76,V
24088770,13,S,3,N,0,S
24089144,3,N,13,S,0,S
24089600,9,S,6,S,0,S
24089903,6,S,9,S,0,S
24090451,9,S,6,S,0,S
24090953,6,S,9,S,0,S
24091823,9,S,6,S,0,S
24088941,6,S,11,N,63,V
24089037,15,S,6,S,781,V
24089601,6,S,11,N,0,S
24089644,11,N,6,S,0,S
24089944,6,S,11,N,0,S
24090339,11,N,6,S,0,S
24090581,6,S,11,N,0,S
24091337,11,N,6,S,0,S
24089159,14,S,8,S,820,V
24089159,8,S,11,N,732,V
24090241,12,S,3,N,271,V
24090601,15,S,12,S,150,V
24091435,14,S,13,S,0,S
24092028,13,S,14,S,0,S
24092819,14,S,13,S,0,S
24090789,10,S,6,S,476,V
24090789,6,S,11,N,202,V
24092183,14,S,3,N,577,V
24092499,15,S,9,S,871,V
24093058,10,S,8,S,0,S
24093708,8,S,10,S,0,S
24093903,10,S,8,S,0,S
24092736,8,S,11,N,478,V
24093341,13,S,3,N,109,V
24093581,14,S,8,S,97,V
24093581,8,S,11,N,61,V
24094432,0,N,7,S,635,V
24094866,7,S,11,N,0,S
24095564,11,N,7,S,0,S
24094901,15,S,13,S,708,V
24094989,14,S,5,N,423,V
24095986,10,S,7,S,594,V
24095986,7,S,11,N,845,V
24096490,14,S,6,S,273,V
24096490,6,S,11,N,732,V
24097139,14,S,8,S,658,V
24097139,8,S,11,N,54,V
24097174,15,S,7,S,495,V
24097174,7,S,11,N,858,V
24097734,12,S,3,N,225,V
24098268,12,S,4,S,47,V
24098310,13,S,2,N,709,V
24099026,14,S,5,N,659,V
24099136,15,S,7,S,676,V
24099136,7,S,11,N,448,V
24099991,9,S,12,S,0,S
24100486,12,S,9,S,0,S
24099339,12,S,4,S,517,V
24100942,14,S,13,S,0,S
24101620,13,S,14,S,0,S
24101896,14,S,13,S,0,S
24100788,12,S,2,N,585,V
24101456,15,S,12,S,643,V
24101937,14,S,6,S,251,V
24102255,10,S,13,S,741,V
24102386,15,S,6,S,409,V
24102387,6,S,11,N,0,S
24102545,11,N,6,S,0,S
24102834,6,S,11,N,0,S
24103340,11,N,6,S,0,S
24102437,14,S,7,S,516,V
24102437,7,S,11,N,702,V
24102529,9,S,8,S,737,V
24102529,8,S,11,N,597,V
24103666,15,S,5,N,590,V
24103890,14,S,12,S,128,V
24104122,12,S,5,N,178,V
24104662,15,S,5,N,371,V
24105811,14,S,6,S,461,V
24105811,6,S,11,N,776,V
24106291,12,S,4,S,389,V
24106432,15,S,13,S,881,V
24106883,13,S,2,N,74,V
24107100,14,S,9,S,519,V
24108461,9,S,12,S,0,S
24108862,12,S,9,S,0,S
24109097,9,S,12,S,0,S
24109116,12,S,9,S,0,S
24109780,9,S,12,S,0,S
24109978,12,S,9,S,0,S
24108464,14,S,12,S,575,V
24108942,15,S,13,S,23,V
24109304,15,S,8,S,35,V
24109304,8,S,11,N,631,V
24110259,12,S,4,S,0,S
24110931,4,S,12,S,0,S
24111446,12,S,4,S,0,S
24109736,15,S,12,S,248,V
24110651,14,S,10,S,862,V
24111539,15,S,2,N,513,V
24112111,12,S,3,N,745,V
24112835,13,S,2,N,0,S
24113367,2,N,13,S,0,S
24113416,13,S,2,N,0,S
24114274,2,N,13,S,0,S
24114750,13,S,2,N,0,S
24115239,2,N,13,S,0,S
24112454,14,S,3,N,723,V
24112473,1,N,6,S,421,V
24112473,6,S,11,N,177,V
24112858,15,S,12,S,689,V
24114283,14,S,10,S,727,V
24114865,13,S,4,S,0,S
24115583,4,S,13,S,0,S
24115583,13,S,4,S,0,S
24116355,4,S,13,S,0,S
24114798,15,S,6,S,853,V
24114798,6,S,11,N,25,V
24114988,10,S,7,S,567,V
24115308,7,S,11,N,0,S
24116104,11,N,7,S,0,S
24116262,7,S,11,N,0,S
24116915,11,N,7,S,0,S
24117064,7,S,11,N,0,S
24115086,13,S,2,N,489,V
24116449,15,S,5,N,0,S
24116899,5,N,15,S,0,S
24116397,14,S,10,S,323,V
24117230,13,S,5,N,355,V
24117278,1,N,9,S,393,V
24117428,15,S,6,S,816,V
24117428,6,S,11,N,582,V
24117751,14,S,3,N,442,V
24118873,10,S,7,S,467,V
24118873,7,S,11,N,480,V
24119006,12,S,5,N,561,V
24119694,14,S,5,N,0,S
24119800,5,N,14,S,0,S
24120037,14,S,5,N,0,S
24120121,5,N,14,S,0,S
24120531,14,S,5,N,0,S
24121252,5,N,14,S,0,S
24119414,15,S,6,S,725,V
24119414,6,S,11,N,295,V
24119725,0,N,7,S,469,V
24119725,7,S,11,N,288,V
24120513,12,S,4,S,495,V
24120948,9,S,7,S,396,V
24120948,7,S,11,N,155,V
24121017,14,S,9,S,887,V
24121074,1,N,9,S,435,V
24121739,15,S,10,S,631,V
24122680,15,S,12,S,283,V
24123232,10,S,13,S,140,V
24123435,14,S,12,S,892,V
24123456,15,S,7,S,877,V
24123456,7,S,11,N,499,V
24123864,9,S,7,S,828,V
24123864,7,S,11,N,587,V
24124065,13,S,2,N,17,V
24124497,1,N,9,S,523,V
24125355,15,S,3,N,51,V
24125356,14,S,5,N,581,V
24126503,15,S,10,S,678,V
24127297,0,N,7,S,194,V
24127297,7,S,11,N,112,V
24127399,14,S,12,S,513,V
24127551,10,S,8,S,212,V
24127673,8,S,11,N,0,S
24127846,11,N,8,S,0,S
24128024,8,S,11,N,0,S
24128225,0,N,7,S,175,V
24128225,7,S,11,N,838,V
24128746,15,S,2,N,192,V
24128958,14,S,2,N,239,V
24129610,9,S,12,S,132,V
24129812,13,S,2,N,727,V
24129815,15,S,5,N,84,V
24129882,14,S,12,S,626,V
24130227,1,N,7,S,430,V
24130921,7,S,11,N,0,S
24131191,11,N,7,S,0,S
24131390,7,S,11,N,0,S
24131559,11,N,7,S,0,S
24131928,7,S,11,N,0,S
24132364,11,N,7,S,0,S
24130666,14,S,13,S,696,V
24131112,13,S,5,N,613,V
24131354,15,S,3,N,347,V
24131501,12,S,2,N,46,V
24131866,10,S,8,S,858,V
24131866,8,S,11,N,309,V
24132146,14,S,12,S,64,V
24132668,14,S,5,N,851,V
24132848,15,S,13,S,59,V
24133645,13,S,5,N,0,S
24133664,5,N,13,S,0,S
24133681,13,S,5,N,0,S
24133549,15,S,13,S,866,V
24133650,1,N,9,S,458,V
24134512,10,S,7,S,0,S
24134915,7,S,10,S,0,S
24135602,10,S,7,S,0,S
24136001,7,S,10,S,0,S
24136332,10,S,7,S,0,S
24136815,7,S,10,S,0,S
24134287,7,S,11,N,565,V
24134838,9,S,12,S,788,V
24134976,0,N,8,S,745,V
24134976,8,S,11,N,258,V
24135262,14,S,10,S,0,S
24136156,10,S,14,S,0,S
24136657,14,S,10,S,0,S
24137556,10,S,14,S,0,S
24137963,14,S,10,S,0,S
24138020,10,S,14,S,0,S
24135445,1,N,7,S,407,V
24135456,15,S,10,S,829,V
24135828,12,S,3,N,641,V
24135993,14,S,9,S,188,V
24137183,0,N,7,S,0,S
24137259,7,S,0,N,0,S
24137472,0,N,7,S,0,S
24137723,7,S,0,N,0,S
24138407,0,N,7,S,0,S
24138525,7,S,0,N,0,S
24136709,7,S,11,N,552,V
24137029,15,S,9,S,4,V
24137299,14,S,3,N,368,V
24137329,13,S,3,N,821,V
24138119,14,S,8,S,777,V
24138119,8,S,11,N,166,V
24138453,15,S,10,S,475,V
24139039,9,S,6,S,101,V
24139039,6,S,11,N,477,V
24139526,14,S,3,N,242,V
24139874,12,S,4,S,354,V
24139912,15,S,10,S,712,V
24140356,1,N,6,S,95,V
24140356,6,S,11,N,395,V
24140371,9,S,6,S,624,V
24140371,6,S,11,N,496,V
24141056,15,S,13,S,879,V
24141255,14,S,8,S,150,V
24141255,8,S,11,N,534,V
24142199,1,N,9,S,0,S
24143021,9,S,1,N,0,S
24143476,1,N,9,S,0,S
24143971,9,S,1,N,0,S
24141666,10,S,13,S,634,V
24141819,14,S,9,S,638,V
24142920,15,S,5,N,0,S
24143533,5,N,15,S,0,S
24144407,15,S,5,N,0,S
24144812,5,N,15,S,0,S
24145346,15,S,5,N,0,S
24143133,14,S,2,N,604,V
24143225,15,S,8,S,494,V
24143225,8,S,11,N,30,V
24144078,14,S,8,S,801,V
24144078,8,S,11,N,252,V
24144636,15,S,2,N,627,V
24144745,1,N,9,S,38,V
24145186,1,N,9,S,579,V
24145639,12,S,4,S,875,V
24146241,14,S,12,S,484,V
24146534,15,S,9,S,210,V
24146779,13,S,5,N,662,V
24147207,12,S,4,S,474,V
24147394,15,S,2,N,405,V
24148069,1,N,9,S,647,V
24148501,14,S,6,S,439,V
24148501,6,S,11,N,126,V
24148825,10,S,6,S,91,V
24148825,6,S,11,N,268,V
24149033,15,S,8,S,87,V
24149033,8,S,11,N,88,V
24149259,14,S,10,S,106,V
24150217,15,S,10,S,0,S
24151041,10,S,15,S,0,S
24151238,15,S,10,S,0,S
24151386,13,S,4,S,0,S
24151427,4,S,13,S,0,S
24151435,13,S,4,S,0,S
24152274,4,S,13,S,0,S
24153150,13,S,4,S,0,S
24151054,13,S,2,N,0,S
24151361,2,N,13,S,0,S
24151661,13,S,2,N,0,S
24152210,2,N,13,S,0,S
24152790,13,S,2,N,0,S
24152828,2,N,13,S,0,S
24150857,14,S,13,S,402,V
24151606,15,S,2,N,0,S
24151940,2,N,15,S,0,S
24152391,15,S,2,N,0,S
24152674,2,N,15,S,0,S
24152963,15,S,2,N,0,S
24152123,15,S,9,S,0,S
24152567,9,S,15,S,0,S
24152686,15,S,9,S,0,S
24153173,9,S,15,S,0,S
24153541,15,S,9,S,0,S
24154051,9,S,15,S,0,S
24152204,0,N,10,S,543,V
24152309,13,S,4,S,8,V
24152424,15,S,6,S,515,V
24152458,14,S,8,S,511,V
24152458,8,S,11,N,590,V
24152742,1,N,10,S,91,V
24153078,15,S,5,N,687,V
24153148,14,S,9,S,533,V
24154044,14,S,5,N,267,V
24155323,15,S,10,S,753,V
24155778,14,S,6,S,726,V
24155830,9,S,7,S,0,S
24156071,7,S,9,S,0,S
24156925,9,S,7,S,0,S
24155802,7,S,11,N,345,V
24156811,14,S,12,S,701,V
24157390,15,S,12,S,459,V
24157869,14,S,13,S,888,V
24158654,10,S,13,S,0,S
24159166,13,S,10,S,0,S
24159909,10,S,13,S,0,S
24159933,13,S,10,S,0,S
24160009,10,S,13,S,0,S
24160551,13,S,10,S,0,S
24158103,12,S,2,N,722,V
24158586,15,S,10,S,34,V
24158650,13,S,4,S,247,V
24159562,14,S,12,S,0,S
24159998,12,S,14,S,0,S
24160387,14,S,12,S,0,S
24161037,12,S,14,S,0,S
24161818,14,S,12,S,0,S
24162465,12,S,14,S,0,S
24158924,15,S,9,S,612,V
24159203,12,S,2,N,0,S
24159301,2,N,12,S,0,S
24159708,12,S,2,N,0,S
24160353,2,N,12,S,0,S
24160621,12,S,2,N,0,S
24161104,2,N,12,S,0,S
24159165,14,S,3,N,627,V
24159238,1,N,9,S,105,V
24159553,12,S,4,S,539,V
24159627,0,N,8,S,445,V
24160445,14,S,9,S,398,V
24161208,15,S,9,S,825,V
24161412,14,S,3,N,647,V
24162587,14,S,7,S,87,V
24162587,7,S,11,N,293,V
24162965,14,S,9,S,293,V
24163846,15,S,12,S,0,S
24163985,12,S,15,S,0,S
24164283,15,S,2,N,0,S
24164573,2,N,15,S,0,S
24164660,15,S,2,N,0,S
24165089,2,N,15,S,0,S
24164091,15,S,3,N,261,V
24164732,9,S,8,S,797,V
24164732,8,S,11,N,421,V
24164964,14,S,2,N,336,V
24165810,15,S,10,S,267,V
24165879,1,N,9,S,479,V
24166147,14,S,13,S,806,V
24167236,0,N,9,S,562,V
24167716,14,S,6,S,0,S
24168319,6,S,14,S,0,S
24168912,14,S,6,S,0,S
24169457,6,S,14,S,0,S
24169986,14,S,6,S,0,S
24170441,6,S,14,S,0,S
24167716,6,S,11,N,408,V
24167741,15,S,12,S,652,V
24167906,14,S,5,N,402,V
24167967,10,S,7,S,195,V
24167967,7,S,11,N,391,V
24168781,12,S,5,N,0,S
24169384,5,N,12,S,0,S
24169854,12,S,5,N,0,S
24170084,5,N,12,S,0,S
24170408,12,S,5,N,0,S
24168348,1,N,7,S,308,V
24168348,7,S,11,N,783,V
24168703,14,S,2,N,202,V
24169652,14,S,10,S,673,V
24169775,15,S,13,S,460,V
24170757,9,S,6,S,172,V
24171067,14,S,8,S,388,V
24171845,8,S,11,N,0,S
24172635,11,N,8,S,0,S
24172762,8,S,11,N,0,S
24173180,11,N,8,S,0,S
24173227,8,S,11,N,0,S
24173279,11,N,8,S,0,S
24171907,15,S,8,S,750,V
24172159,1,N,6,S,659,V
24172159,6,S,11,N,389,V
24172437,14,S,13,S,567,V
24173069,15,S,6,S,326,V
24173069,6,S,11,N,353,V
24173465,13,S,4,S,429,V
24174393,12,S,2,N,0,S
24174504,2,N,12,S,0,S
24175105,12,S,2,N,0,S
24174488,14,S,8,S,275,V
24174823,8,S,11,N,0,S
24175252,11,N,8,S,0,S
24175035,15,S,6,S,349,V
24175035,6,S,11,N,770,V
24175717,15,S,12,S,407,V
24176465,15,S,3,N,797,V
24176556,14,S,5,N,361,V
24178065,14,S,9,S,0,S
24178317,9,S,14,S,0,S
24179037,14,S,9,S,0,S
24179605,9,S,14,S,0,S
24180278,14,S,9,S,0,S
24180351,9,S,14,S,0,S
24177541,15,S,13,S,787,V
24178289,12,S,2,N,681,V
24178520,14,S,3,N,178,V
24178567,15,S,8,S,373,V
24179194,14,S,10,S,60,V
24179991,1,N,6,S,678,V
24179991,6,S,11,N,575,V
24180087,14,S,12,S,624,V
24180165,15,S,12,S,663,V
24180181,13,S,4,S,318,V
24180392,10,S,7,S,29,V
24180392,7,S,11,N,199,V
24180769,9,S,8,S,462,V
24181649,8,S,11,N,0,S
24182124,11,N,8,S,0,S
24180814,0,N,10,S,78,V
24180997,15,S,9,S,745,V
24181621,14,S,8,S,419,V
24181923,8,S,11,N,0,S
24182497,11,N,8,S,0,S
24182820,8,S,11,N,0,S
24183542,11,N,8,S,0,S
24184091,8,S,11,N,0,S
24182088,13,S,4,S,70,V
24183242,15,S,3,N,0,S
24183798,3,N,15,S,0,S
24184522,15,S,3,N,0,S
24183082,0,N,9,S,301,V
24183103,15,S,10,S,392,V
24183793,14,S,5,N,0,S
24184438,5,N,14,S,0,S
24184161,1,N,6,S,604,V
24184516,6,S,11,N,0,S
24185415,11,N,6,S,0,S
24185857,6,S,11,N,0,S
24184284,12,S,5,N,244,V
24184511,15,S,12,S,123,V
24184990,0,N,7,S,0,S
24185874,7,S,0,N,0,S
24184612,7,S,11,N,818,V
24185084,14,S,12,S,826,V
24186094,14,S,13,S,477,V
24186268,15,S,3,N,831,V
24187712,15,S,10,S,832,V
24188485,14,S,10,S,0,S
24188565,10,S,14,S,0,S
24188612,14,S,10,S,0,S
24189146,10,S,14,S,0,S
24189596,14,S,10,S,0,S
24188099,9,S,12,S,819,V
24189206,15,S,5,N,255,V
24189776,14,S,12,S,143,V
24190060,14,S,2,N,61,V
24190621,14,S,13,S,898,V
24191099,13,S,3,N,663,V
24191185,15,S,9,S,134,V
24191899,0,N,9,S,0,S
24192087,9,S,0,N,0,S
24192462,0,N,9,S,0,S
24192894,9,S,0,N,0,S
24192990,0,N,9,S,0,S
24193462,9,S,0,N,0,S
24192482,14,S,10,S,0,S
24193177,10,S,14,S,0,S
24193730,14,S,10,S,0,S
24194369,10,S,14,S,0,S
24194936,14,S,10,S,0,S
24195192,10,S,14,S,0,S
24191720,15,S,2,N,849,V
24191888,14,S,9,S,814,V
24193022,10,S,13,S,183,V
24193416,15,S,6,S,314,V
24193416,6,S,11,N,623,V
24193948,13,S,2,N,338,V
24194420,14,S,13,S,789,V
24195681,15,S,5,N,0,S
24196338,5,N,15,S,0,S
24196479,15,S,5,N,0,S
24196449,14,S,10,S,500,V
24196501,15,S,8,S,803,V
24196501,8,S,11,N,868,V
24196836,1,N,9,S,145,V
24196844,0,N,7,S,309,V
24196844,7,S,11,N,836,V
24197082,9,S,6,S,237,V
24197082,6,S,11,N,765,V
24197410,14,S,3,N,103,V
24197614,12,S,5,N,507,V
24198243,15,S,6,S,326,V
24198584,14,S,13,S,82,V
24199824,13,S,4,S,0,S
24200631,4,S,13,S,0,S
24199933,15,S,5,N,0,S
24200665,5,N,15,S,0,S
24200946,15,S,5,N,0,S
24201690,5,N,15,S,0,S
24202411,15,S,5,N,0,S
24202745,5,N,15,S,0,S
24199706,14,S,9,S,640,V
24200061,15,S,6,S,583,V
24201004,13,S,3,N,0,S
24201842,3,N,13,S,0,S
24202263,13,S,3,N,0,S
24202588,3,N,13,S,0,S
24201516,9,S,6,S,506,V
24201732,14,S,13,S,156,V
24202130,15,S,6,S,227,V
24202130,6,S,11,N,695,V
24202861,0,N,9,S,542,V
24203274,14,S,8,S,561,V
24203274,8,S,11,N,696,V
24203392,1,N,7,S,0,S
24203644,7,S,1,N,0,S
24203929,1,N,7,S,0,S
24203967,7,S,1,N,0,S
24204426,1,N,7,S,0,S
24203363,7,S,11,N,195,V
24203654,15,S,10,S,426,V
24204148,14,S,12,S,497,V
24205321,15,S,10,S,151,V
24205710,15,S,6,S,323,V
24205733,6,S,11,N,0,S
24206011,11,N,6,S,0,S
24206534,6,S,11,N,0,S
24206992,11,N,6,S,0,S
24206290,14,S,13,S,499,V
24206448,9,S,6,S,530,V
24206448,6,S,11,N,627,V
24206803,12,S,2,N,481,V
24207053,14,S,7,S,274,V
24207053,7,S,11,N,18,V
24208026,13,S,4,S,0,S
24208575,4,S,13,S,0,S
24207667,15,S,5,N,436,V
24208648,13,S,5,N,0,S
24208793,5,N,13,S,0,S
24209548,13,S,5,N,0,S
24210295,5,N,13,S,0,S
24211108,13,S,5,N,0,S
